,date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type,assortment_1,assortment_2,assortment_3,assortment_4,assortment_5,assortment_6,assortment_7,assortment_8,assortment_9,assortment_10,unit_sales_lag1,d1,ln_unit_sales_lag1,work,weekend,holiday,Sun,Mon,Tue,Wed,Thu,Fri,Sat
543,2014-05-21,122095.0,2.0,0,2,6,10,0.3951930417119053,0.7690773518608691,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
544,2014-05-22,122095.0,1.0,0,3,7,9,0.37636311448125154,0.24841774346188078,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
545,2014-05-23,122095.0,1.0,0,4,8,8,0.44226785978853955,0.30476618592930377,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
546,2014-05-24,122095.0,2.0,0,5,9,7,0.43840099973224433,-0.7681081586504298,Holiday,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,1,0
547,2014-05-26,122095.0,1.0,0,0,11,5,0.4306672796196548,0.48733513952375423,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
548,2014-05-27,122095.0,2.0,0,1,12,4,0.4268004195633595,0.3385752514097576,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
549,2014-05-28,122095.0,2.0,0,2,13,3,0.33197828600899676,0.7037131585986585,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
550,2014-05-29,122095.0,3.0,0,3,14,2,0.3918305547064316,0.3633685660954237,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
551,2014-05-30,122095.0,1.0,0,4,15,1,0.33399577821228116,0.7352682863804154,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
552,2014-05-31,122095.0,2.0,0,5,0,0,0.3265983068002387,-0.6103325197416455,Weekend,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
553,2014-06-02,122095.0,4.0,0,0,2,13,0.3118033639761528,0.7375222240791123,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
554,2014-06-03,122095.0,3.0,0,1,3,12,0.32996079380571236,0.7871088534504445,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,1,0,0,0,0,0
555,2014-06-04,122095.0,3.0,0,2,4,11,0.32525331199804847,0.7645694764634753,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,1,0,0,0,0
556,2014-06-05,122095.0,3.0,0,3,5,10,0.3185283379871011,0.30251224823060685,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
557,2014-06-07,122095.0,4.0,0,5,7,8,0.368293145668114,-0.5990628312481608,Weekend,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
558,2014-06-09,122095.0,2.0,0,0,9,6,0.44764783899729765,0.4400024478511189,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
559,2014-06-10,122095.0,2.0,0,1,10,5,0.4429403571896337,0.25743349425666845,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
560,2014-06-11,122095.0,2.0,0,2,11,4,0.44428535199182395,0.633841089939054,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
561,2014-06-13,122095.0,3.0,0,4,13,2,0.6090472152600426,0.7375222240791123,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
562,2014-06-14,122095.0,3.0,0,5,14,1,0.6097197126611377,-0.3240824320071367,Weekend,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,1,0
563,2014-06-17,122095.0,2.0,0,1,2,13,0.5727323556009254,0.3520988776019391,Work,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
564,2014-06-18,122095.0,5.0,0,2,3,12,0.5518849361669872,0.467049700235482,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
565,2014-06-20,122095.0,2.0,0,4,5,10,0.6399820957104027,0.6518725915286293,Holiday,0,0,0,0,0,1,0,0,0,0,5.0,0,1.6094379124341003,0,0,1,0,0,0,0,1,0,0
566,2014-06-21,122095.0,5.0,0,5,6,9,0.614875526069532,-0.7252833423751884,Weekend,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
567,2014-06-22,122095.0,1.0,0,6,7,8,0.5897689564286585,-2.474338996563998,Weekend,0,0,0,0,0,1,0,0,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,0,1
568,2014-06-23,122095.0,4.0,0,0,8,7,0.5646623867877878,0.523398142702905,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
569,2014-06-24,122095.0,2.0,0,1,9,6,0.5518849361669872,0.3227976875188791,Work,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,1,0,0,0,0,0
570,2014-06-26,122095.0,2.0,0,3,11,4,0.5417974751505652,0.2619413696540623,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
571,2014-06-27,122095.0,2.0,0,4,12,3,0.5397799829472809,0.6203174637468725,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
572,2014-06-28,122095.0,1.0,0,5,13,2,0.5310375167330491,-0.6554112737155838,Holiday,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,0,1,0
573,2014-06-29,122095.0,2.0,0,6,14,1,0.5222950505188174,-2.580274068402753,Holiday,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,0,1
574,2014-06-30,122095.0,4.0,0,0,0,0,0.5135525843045847,0.3768921922876052,Holiday,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,0,1,1,0,0,0,0,0,0
575,2014-07-01,122095.0,1.0,0,1,1,14,0.5128800869034905,0.3566067529993329,Holiday,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,0,0,1,0,1,0,0,0,0,0
576,2014-07-02,122095.0,2.0,0,2,2,13,0.4537003156071508,0.8366954828217767,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
577,2014-07-03,122095.0,3.0,0,3,3,12,0.42545542476117026,0.4152091331654528,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
578,2014-07-05,122095.0,1.0,0,5,5,10,0.4062892488299685,-1.043088557891454,Holiday,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,1,0
579,2014-07-06,122095.0,1.0,0,6,6,9,0.3967061608643681,-2.460815370371816,Weekend,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,1
580,2014-07-07,122095.0,5.0,0,0,7,8,0.3871230728987677,0.4512721363446035,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
581,2014-07-09,122095.0,1.0,0,2,9,6,0.3023884003608269,0.5188902673055111,Holiday,0,0,0,0,0,1,0,0,0,0,5.0,0,1.6094379124341003,0,0,1,0,0,1,0,0,0,0
582,2014-07-11,122095.0,2.0,0,4,11,4,0.20487627720208468,0.47606545103026965,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
583,2014-07-12,122095.0,3.0,0,5,12,3,0.2104804222112065,-0.8560117288996097,Holiday,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,0,1,0
584,2014-07-13,122095.0,1.0,0,6,13,2,0.2160845672203312,-2.3729118001226364,Holiday,0,0,0,0,0,1,0,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,0,1
585,2014-07-14,122095.0,1.0,0,0,14,1,0.221688712229454,0.6518725915286293,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
586,2014-07-15,122095.0,1.0,0,1,0,0,0.14300651630136546,0.4986048280172388,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
587,2014-07-16,122095.0,1.0,0,2,1,15,0.23177617324587502,0.5098745165107235,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
588,2014-07-18,122095.0,4.0,0,4,3,13,0.3629131664593559,0.42873275935763433,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
589,2014-07-19,122095.0,4.0,0,5,4,12,0.3967622023144583,-0.8064250995282775,Weekend,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
590,2014-07-20,122095.0,1.0,0,6,5,11,0.4306112381695636,-2.5554807537170867,Weekend,0,0,0,0,0,1,0,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,0,1
591,2014-07-21,122095.0,2.0,0,0,6,10,0.46446027402466694,0.48958907722245115,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
592,2014-07-22,122095.0,2.0,0,1,7,9,0.41402296894255897,0.38365400538369593,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
593,2014-07-23,122095.0,1.0,0,2,8,8,0.36156817165716665,0.6248253391442663,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
594,2014-07-24,122095.0,1.0,0,3,9,7,0.2909559445422157,0.19883111409054854,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
595,2014-07-25,122095.0,2.0,0,4,10,6,0.4570628026126245,0.550445395087268,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
596,2014-07-26,122095.0,1.0,0,5,11,5,0.4671502636290455,-0.7996632864321868,Weekend,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
597,2014-07-28,122095.0,2.0,0,0,13,3,0.4873251856618895,0.7014592208999616,Work,0,0,0,0,0,1,0,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
598,2014-07-31,122095.0,2.0,0,3,0,0,-0.013685378153716513,0.3205437498201822,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,1,0,0,0
599,2014-08-01,122095.0,2.0,0,4,1,14,-0.038567781994223414,0.7645694764634753,Work,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
600,2014-08-02,122095.0,6.0,0,5,2,13,-0.029601149979626,-0.8650274796943974,Weekend,0,0,0,0,0,1,0,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
601,2014-04-10,123347.0,5.0,0,3,10,5,0.33197828600899676,0.40393944467196824,Work,0,0,0,0,0,0,1,0,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,1,0,0,0
602,2014-04-11,123347.0,4.0,0,4,11,4,0.3528257054429349,0.6203174637468725,Work,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,0,1,0,0
603,2014-04-12,123347.0,5.0,0,5,12,3,0.36111984005643716,-0.5652537657677071,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
604,2014-04-13,123347.0,4.0,0,6,13,2,0.36941397466993947,-2.5419571275249053,Weekend,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,0,1,0,0,0,0,0,0,0,1
605,2014-04-14,123347.0,3.0,0,0,14,1,0.37770810928344084,0.6518725915286293,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,1,0,0,0,0,0,0
606,2014-04-15,123347.0,2.0,0,1,0,0,0.35417070024512415,0.4580339494406943,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
607,2014-04-16,123347.0,4.0,0,2,1,14,0.3548431976462183,0.7307604109830216,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
608,2014-04-17,123347.0,4.0,0,3,2,13,0.3965380365140945,0.4354945724537251,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
609,2014-04-19,123347.0,2.0,0,5,4,11,0.3972105339151897,-1.2459429507741768,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
610,2014-04-21,123347.0,2.0,0,0,6,9,0.39788303131628383,0.41746307086414974,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
611,2014-04-22,123347.0,2.0,0,1,7,8,0.21899872262507447,0.21911655337882083,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
612,2014-04-23,123347.0,8.0,0,2,8,7,0.20420377980098955,0.7758391649569599,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
613,2014-04-24,123347.0,4.0,0,3,9,6,0.25329609008090825,0.44225638554981583,Work,0,0,0,0,0,0,1,0,0,0,8.0,0,2.0794415416798357,1,0,0,0,0,0,1,0,0,0
614,2014-04-25,123347.0,4.0,0,4,10,5,0.16250894093311333,0.606793837554691,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,0
615,2014-04-26,123347.0,7.0,0,5,11,4,0.16878558334333027,-0.8041711618295806,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
616,2014-04-27,123347.0,1.0,0,6,12,3,0.17506222575354913,-2.4472917441796347,Weekend,0,0,0,0,0,0,1,0,0,0,7.0,0,1.9459101490553132,0,1,0,0,0,0,0,0,0,1
617,2014-04-28,123347.0,1.0,0,0,13,2,0.18133886816376704,0.43098669705633125,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
618,2014-04-29,123347.0,4.0,0,1,14,1,0.21025625641084272,0.37238431689021134,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
619,2014-04-30,123347.0,2.0,0,2,0,0,0.11005414364772097,0.8998057383852904,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
620,2014-05-01,123347.0,2.0,0,3,1,14,0.0844992424061199,-2.4517996195770286,Holiday,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,1,0,0,0
621,2014-05-02,123347.0,1.0,0,4,2,13,0.1113991384499112,0.4828272641263604,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,0,0,1,0,0
622,2014-05-03,123347.0,2.0,0,5,3,12,0.10355333543713738,-0.596808893549464,Weekend,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
623,2014-05-04,123347.0,2.0,0,6,4,11,0.09570753242436453,-2.519417750537936,Weekend,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
624,2014-05-05,123347.0,1.0,0,0,5,10,0.08786172941159358,-0.2947812419240768,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
625,2014-05-06,123347.0,4.0,0,1,6,9,0.09256921121925749,0.5820005228690248,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
626,2014-05-07,123347.0,4.0,0,2,7,8,0.1766313863561041,0.7239985978869308,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,1,0,0,0,0
627,2014-05-08,123347.0,1.0,0,3,8,7,0.14031652669698594,0.3070201236280007,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,1,0,0,0
628,2014-05-09,123347.0,10.0,0,4,9,6,0.1268665786750903,0.9178372399748659,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,0,0,1,0,0
629,2014-05-10,123347.0,3.0,0,5,10,5,0.1396440292958918,-0.3398599958980152,Holiday,0,0,0,0,0,0,1,0,0,0,10.0,0,2.302585092994046,0,0,1,0,0,0,0,0,1,0
630,2014-05-12,123347.0,1.0,0,0,12,3,0.16519893053749285,0.3994315692745744,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
631,2014-05-13,123347.0,1.0,0,1,13,2,0.2405186394601077,0.6383489653364478,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,1,0,0,0,0,0
632,2014-05-14,123347.0,3.0,0,2,14,1,0.282213478327983,0.6090477752533879,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
633,2014-05-15,123347.0,3.0,0,3,0,0,0.22236120963054815,0.4580339494406943,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,1,0,0,0
634,2014-05-16,123347.0,4.0,0,4,1,15,0.2606935614929507,0.46479576253678506,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
635,2014-05-17,123347.0,2.0,0,5,2,14,0.2750401727163062,-0.6756967130038561,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
636,2014-05-18,123347.0,1.0,0,6,3,13,0.28938678393966166,-2.526179563634027,Weekend,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
637,2014-05-19,123347.0,2.0,0,0,4,12,0.3037333951630162,0.6834277193103863,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
638,2014-05-20,123347.0,5.0,0,1,5,11,0.29364593414659423,0.5617150835807526,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
639,2014-05-21,123347.0,5.0,0,2,6,10,0.3951930417119053,0.7690773518608691,Work,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,1,0,0,0,0
640,2014-05-22,123347.0,3.0,0,3,7,9,0.37636311448125154,0.24841774346188078,Work,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
641,2014-05-23,123347.0,1.0,0,4,8,8,0.44226785978853955,0.30476618592930377,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
642,2014-05-24,123347.0,3.0,0,5,9,7,0.43840099973224433,-0.7681081586504298,Holiday,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,0,1,0
643,2014-05-25,123347.0,1.0,0,6,10,6,0.43453413967594906,-2.460815370371816,Weekend,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1
644,2014-05-26,123347.0,2.0,0,0,11,5,0.4306672796196548,0.48733513952375423,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
645,2014-05-27,123347.0,1.0,0,1,12,4,0.4268004195633595,0.3385752514097576,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
646,2014-05-28,123347.0,1.0,0,2,13,3,0.33197828600899676,0.7037131585986585,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
647,2014-05-29,123347.0,6.0,0,3,14,2,0.3918305547064316,0.3633685660954237,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,0,1,0,0,0
648,2014-05-30,123347.0,4.0,0,4,15,1,0.33399577821228116,0.7352682863804154,Work,0,0,0,0,0,0,1,0,0,0,6.0,0,1.791759469228055,1,0,0,0,0,0,0,1,0,0
649,2014-05-31,123347.0,3.0,0,5,0,0,0.3265983068002387,-0.6103325197416455,Weekend,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,1,0,0,0,0,0,0,1,0
650,2014-06-01,123347.0,1.0,0,6,1,14,0.31920083538819627,-2.4315141802887563,Weekend,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,1,0,0,0,0,0,0,0,1
651,2014-06-02,123347.0,6.0,0,0,2,13,0.3118033639761528,0.7375222240791123,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
652,2014-06-03,123347.0,1.0,0,1,3,12,0.32996079380571236,0.7871088534504445,Work,0,0,0,0,0,0,1,0,0,0,6.0,0,1.791759469228055,1,0,0,0,1,0,0,0,0,0
653,2014-06-04,123347.0,5.0,0,2,4,11,0.32525331199804847,0.7645694764634753,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
654,2014-06-05,123347.0,4.0,0,3,5,10,0.3185283379871011,0.30251224823060685,Work,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
655,2014-06-06,123347.0,1.0,0,4,6,9,0.32861579900352217,0.6789198439129924,Work,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,1,0,0,0,0,0,0,1,0,0
656,2014-06-07,123347.0,6.0,0,5,7,8,0.368293145668114,-0.5990628312481608,Weekend,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
657,2014-06-08,123347.0,1.0,0,6,8,7,0.4079704923327058,-2.6118291961845097,Weekend,0,0,0,0,0,0,1,0,0,0,6.0,0,1.791759469228055,0,1,0,0,0,0,0,0,0,1
658,2014-06-09,123347.0,4.0,0,0,9,6,0.44764783899729765,0.4400024478511189,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,1,0,0,0,0,0,0
659,2014-06-12,123347.0,3.0,0,3,12,3,0.5895447906282947,0.3227976875188791,Holiday,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,0,1,0,0,0,1,0,0,0
660,2014-06-13,123347.0,1.0,0,4,13,2,0.6090472152600426,0.7375222240791123,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
661,2014-06-14,123347.0,2.0,0,5,14,1,0.6097197126611377,-0.3240824320071367,Weekend,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,1,0
662,2014-06-16,123347.0,3.0,0,0,1,14,0.611064707463327,0.47381151333157273,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,1,0,0,0,0,0,0
663,2014-06-17,123347.0,2.0,0,1,2,13,0.5727323556009254,0.3520988776019391,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,1,0,0,0,0,0
664,2014-06-18,123347.0,7.0,0,2,3,12,0.5518849361669872,0.467049700235482,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,0,1,0,0,0,0
665,2014-06-19,123347.0,1.0,0,3,4,11,0.5814748218151571,0.2754649958462438,Work,0,0,0,0,0,0,1,0,0,0,7.0,0,1.9459101490553132,1,0,0,0,0,0,1,0,0,0
666,2014-06-20,123347.0,2.0,0,4,5,10,0.6399820957104027,0.6518725915286293,Holiday,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,0,1,0,0,0,0,1,0,0
667,2014-06-21,123347.0,1.0,0,5,6,9,0.614875526069532,-0.7252833423751884,Weekend,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,1,0
668,2014-06-22,123347.0,3.0,0,6,7,8,0.5897689564286585,-2.474338996563998,Weekend,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,1,0,0,0,0,0,0,0,1
669,2014-06-23,123347.0,2.0,0,0,8,7,0.5646623867877878,0.523398142702905,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,1,0,0,0,0,0,0
670,2014-06-24,123347.0,3.0,0,1,9,6,0.5518849361669872,0.3227976875188791,Work,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,1,0,0,0,1,0,0,0,0,0
671,2014-06-27,123347.0,2.0,0,4,12,3,0.5397799829472809,0.6203174637468725,Work,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,1,0,0,0,0,0,0,1,0,0
672,2014-06-28,123347.0,1.0,0,5,13,2,0.5310375167330491,-0.6554112737155838,Holiday,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,0,1,0,0,0,0,0,1,0
673,2014-07-01,123347.0,1.0,0,1,1,14,0.5128800869034905,0.3566067529993329,Holiday,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,0,0,1,0,1,0,0,0,0,0
674,2014-07-02,123347.0,5.0,0,2,2,13,0.4537003156071508,0.8366954828217767,Work,0,0,0,0,0,0,1,0,0,0,1.0,0,0.0,1,0,0,0,0,1,0,0,0,0
675,2014-07-03,123347.0,4.0,0,3,3,12,0.42545542476117026,0.4152091331654528,Work,0,0,0,0,0,0,1,0,0,0,5.0,0,1.6094379124341003,1,0,0,0,0,0,1,0,0,0
676,2014-07-04,123347.0,3.0,0,4,4,11,0.41587233679556984,0.7375222240791123,Holiday,0,0,0,0,0,0,1,0,0,0,4.0,0,1.3862943611198906,0,0,1,0,0,0,0,1,0,0
677,2014-07-05,123347.0,2.0,0,5,5,10,0.4062892488299685,-1.043088557891454,Holiday,0,0,0,0,0,0,1,0,0,0,3.0,0,1.0986122886681098,0,0,1,0,0,0,0,0,1,0
678,2014-07-06,123347.0,3.0,0,6,6,9,0.3967061608643681,-2.460815370371816,Weekend,0,0,0,0,0,0,1,0,0,0,2.0,0,0.6931471805599453,0,1,0,0,0,0,0,0,0,1
